Tipo,NCM,Descricao,Valor Total
Monofasico,30049069,"DORALGINA C/4 COMP",4.0
Monofasico,30049069,"DIPIRONA 1G 10CPR (NATULAB)",15.0
Monofasico,30049039,"ASSERT 50MG C/30 COMP C1-SIMILAR",103.45
Monofasico,30049029,"SONRISAL ENV C/ 2 COMP",5.58
Monofasico,30049039,"AERODINI SPRAY 200 DS SALBUTAMOL TEU.",31.5
Monofasico,33043000,"GLOSS GIRL SHINE PICOLE",16.99
Monofasico,30049069,"TIARA PARA MAQUIAGEM",9.99
Monofasico,30049064,"FRONTAL 2MGC 30 CP",180.0
Monofasico,30049069,"SAND VIZZANO DORADA COM BRILHO SALTO MEDIO 36",159.99
Monofasico,30049069,"RISPERIDONA 1MG C 30 CP",54.0
Monofasico,30049059,"ESCITALOPRAM 10MG C 30 CP",39.6
Monofasico,30049099,"TADALAFILA 20MG 1 BL X 4 COMP",10.83
Monofasico,30049059,"ORLISTATE",81.17
Monofasico,33059000,"CONDICIONADOR ELSEVE BIG GLYCOLIC GLOSS 1X400ML",39.99
Monofasico,33051000,"SHAMPOO ELSEVE BIG GLYCOLIC GLOSS 1X400ML",35.99
Monofasico,33059000,"CREME PENTEAR ELSEVE GLYCOLIC GLOSS 1X250ML",22.99
Monofasico,33059000,"TINT KOLLESTON 30",28.99
Monofasico,34011190,"ACNASE SABONETE 110G-OUTROS",16.99
Monofasico,30049029,"ACNASE CREM 25 GR R ZUR",52.13
Monofasico,30049039,"KIT NIMESULIDA 100MG C/ 3 UNID",10.0
Monofasico,30049069,"OLMESARTANA MEDOXOMILA 40MG X 30CPR REV",40.0
Monofasico,30045050,"DELUMI 50000UI 4CPR GEO",28.0
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049069,"SALBUTAMOL 2MG/5ML E 120ML",15.0
Monofasico,30049079,"ANNITA 500MG CPR REV 1X6-ETICO",68.8
Monofasico,30043999,"ALBEL 400MG 3CPR",15.0
Monofasico,30049069,"SAND VIZZANO ROSE COM BRILHO SALTO MEDIO 37",159.99
Monofasico,30049069,"SAND BRANCA VIZZANO SALTO ALTO 35",149.99
Monofasico,30049069,"PYRIDIUM 200MG DRG 1X18-ETICO",30.64
Monofasico,30039077,"NORFLOXACINO 400MG 14CP",18.0
Monofasico,33042010,"MASCARA CILIOS INCOLOR",19.99
Monofasico,30049039,"SERTRALINA 25MG C/30 CPRS ( C1 )",100.0
Monofasico,30049069,"NEO LORATADIN 10 MG C/ 12 CPR",8.0
Monofasico,30049069,"PIRANHA DE PLASTICO MEDIA COLORIDAS",2.99
Monofasico,96032100,"ESC ORAL-B 123 C/3",14.99
Monofasico,33072010,"DESD AERO",18.99
Monofasico,30049099,"RIVAROXABANA 10MG 30CPR REV PHB",43.2
Monofasico,30049069,"DIPIRONA 500MG C 10 CP",8.0
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",9.99
Monofasico,30049099,"Simeticona 75mg/ml Gts 10ml / Airela / *(1,2)",8.0
Monofasico,30049099,"SIMETICONA 40MG",10.0
Monofasico,30049069,"RISPERIDON 1MG/ML SOL OR 60ML C1-SIMILAR",133.92
Monofasico,30049099,"POLARAMINE CREM 30 GR R MCORP",21.68
Monofasico,30049045,"PARACETAMOL 750MG 20CPR BLF",10.0
Monofasico,30049079,"CANDICORT POM 30 GR R ACH",35.0
Monofasico,30049039,"ACEBROFILINA 25MG PED C/ 120 ML",20.0
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049069,"AVAL 160MG X 30CPR REV",58.37
Monofasico,30049076,"DIUPRESS 25/5 C/30",45.1
Monofasico,34011190,"LENCO PIQUITUCHO C 120 UNID",14.99
Monofasico,33043000,"ESMAL. IMPALA",3.99
Monofasico,33043000,"ESM IMPALA CIGANA 7,5 ML",3.99
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",4.0
Monofasico,30049069,"LOSARTANA + HIDROCLOROTIAZIDA 100/25MG C/30",35.0
Monofasico,30049039,"SERTRALINA 50MG C/30",54.0
Monofasico,30049069,"RISPERIDONA 1MG C/30 CP",48.0
Monofasico,30049099,"NORIPURUM EV 20MG 5AMP 5ML",86.0
Monofasico,30033939,"DIAD 1,5 MG C 1 CP",10.0
Monofasico,30043999,"PROP. CLOBETASOL POM 30G NOVA QUIMICA",18.0
Monofasico,33072010,"DESOD AER REXONA ANTIT CLINICAL CLASSIC 150ML",21.99
Monofasico,30049069,"PIRANHA ACRILICO COLORIDA",8.99
Monofasico,33049990,"BASE MATTE ALTA COBERTURA 5",62.99
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30049029,"CETOPROFENO 150MG C/10CP",30.0
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30049069,"DIPIRONA SOL 50MG/ML 1FRX100ML GEN",16.0
Monofasico,30043210,"AMOME 50MCG SUS NASAL 120ACIO-SIMILAR",68.83
Monofasico,30043981,"PURAN T4 62,5MCG CX 30 COMP",18.94
Monofasico,33059000,"COND TRESEMME 650ML HIDRATACAO PROFUNDA(E)*",33.99
Monofasico,33051000,"SH TRESEMME 650ML HIDRATACAO PROFUNDA(E)*",31.99
Monofasico,33059000,"CREME DE PENTEAR TRESEMME HIDRATA 200ML *(1,2)",12.99
Monofasico,30043999,"STER 10MG/ML COL 5ML-ETICO",29.29
Monofasico,30049029,"SONRISAL ENV C/ 2 COMP",2.79
Monofasico,30049029,"SONRISAL ENC C/2 COMP",2.79
Monofasico,30049039,"KIT NIMESULIDA 100MG C/ 3 UNID",10.02
Monofasico,33049990,"PROT. SOL SUNDOWN 200ML F50 ECON",79.99
Monofasico,30049069,"SAND DOURADA COM BRILHO VIZZANO 35",149.99
Monofasico,30066000,"DESOGESTREL 0,75MG C 28 CP",18.0
Monofasico,30043999,"PROPIONATO CLOBETASOL 0,5MG CR 30G -GENERICO",19.95
Monofasico,30049069,"HYSTIN 2MG/20 COMPRIMIDOS",7.98
Monofasico,30049099,"DIPROSONE CREME 30G",52.07
Monofasico,30066000,"CICLO 21 PONDERADO",10.0
Monofasico,30049076,"CLORTALIDONA 25MG C/60 COMP. GEN",62.0
Monofasico,30049079,"LOSARTANA+HIDRO 100/25MG GEN 30 CPR REV-GEG",31.5
Monofasico,30049045,"RESFEDRYL C/5 COMP",4.0
Monofasico,30043939,"FORMULA",26.0
Monofasico,30049069,"SAND BRANCA VIZZANO SALTO ALTO 37",149.99
Monofasico,33059000,"DESCOLOR. LISS 020G PROTEINA SOJA",3.99
Monofasico,33059000,"AGUA OX FARMA",2.99
Monofasico,30043999,"PREDNISOLONA 11MG EM 20ML GTS",27.14
Monofasico,30049069,"MAXALGINA GTS FR C/ 20 ML (-)",5.0
Monofasico,30049069,"ALERADINA 0,5MG/ML XPE 60ML",26.0
Monofasico,33079000,"SORO FISIOLOGICO",5.99
Monofasico,30042029,"AZITROMICINA 600MG PO 15ML",30.0
Monofasico,30049039,"AEROLIN SPRAY C/200 DOSES POS.",26.9
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30049059,"ACETILCISTEINA 600MG C/16 ENV 5G GERMED GEN",40.0
Monofasico,33059000,"TINT MAXTON 12,11",15.0
Monofasico,30049039,"SEDOL 300+30+30MG C/ 20CP (-) CAZI",15.0
Monofasico,30049069,"BENEGRIP 500MG C/ 6 COMPRIMIDOS",23.23
Monofasico,30045090,"GRIPINEW 250MG 6 CPR.",6.77
Monofasico,30049099,"ZOLPIDEM 10MG (B1) GEN 20 CPR REV-NQG",22.0
Monofasico,30066000,"TRIQUILAR",13.0
Monofasico,33043000,"REMOV. ESM FARMAX 100ML VIT E",5.49
Monofasico,33043000,"ADESIVO DE UNHA",4.99
Monofasico,33059000,"DESCOLOR. LISS 020G PROTEINA SOJA",3.99
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",15.0
Monofasico,30049069,"NEOSALDINA C/20 CP",33.95
Monofasico,30049069,"CLONAZEPAM(B1) 2MG 30CPR GEO",20.0
Monofasico,30049069,"CLOTRIMAZOL 10MG CR VAG C/35G+6APL GEN",29.0
Monofasico,30049069,"FLUCOVIL 150MG C/2 COMP.",10.0
Monofasico,30049079,"TADALAFILA 5MG C 30",21.6
Monofasico,33059000,"GELATINA SOS S.L OLEO DE COCO 400GR (6)",27.99
Monofasico,33059000,"TON S.LINE C.EXPR.FUN VIOLET FANT.100ML",40.99
Monofasico,30049069,"DIPIRONA SOL 50MG/ML 1FRX100ML GEN",16.0
Monofasico,30043290,"TRIANCINOLONA ACET. PDA C/ 10 GR - EMS",12.0
Monofasico,30042029,"AZITROMICINA EMS 500MG C/3COMP",15.0
Monofasico,30049069,"SAND AZUL COM BRILHO VIZZANO 39",149.99
Monofasico,30049045,"RESFEDRYL C/5 COMP",4.0
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",4.0
Monofasico,30049059,"IVERMECTINA 6MG C 2 CP",20.0
Monofasico,30049069,"NEOSALDINA C/10",18.99
Monofasico,30049099,"SIMETICONA 40MG",10.0
Monofasico,30044990,"BUSCOPAN C 20 CP",23.57
Monofasico,30049029,"SONRISAL ENC C/2 COMP",10.0
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",30.0
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",15.0
Monofasico,33059000,"AGUA OXIGENADA 30 VOL CREMOSA 70ML",2.99
Monofasico,30049069,"BOOD TAPE",24.99
Monofasico,30049069,"TAMANCO MODARE BRANCO 35",124.99
Monofasico,30049069,"SAND MODARE PRETA 35",124.99
Monofasico,30049069,"BATOM LUA E NEVE",20.99
Monofasico,33079000,"FOLHAS DEP DEPILFLAX 24UN FACIAL MORANGO(E)*",13.99
Monofasico,34011190,"SAB. GRANADO ENXOFRE 90G",10.99
Monofasico,33049990,"PROT. SOL. SUNLESS+SQUEEZE 200 G",46.49
Monofasico,30049099,"NOTUSS TSS 3,0MG C/120ML",25.3
Monofasico,30049069,"NUGUET AUTOBRILHO PRETO 60ML",17.99
Monofasico,30066000,"DESOGESTREL 0,75MG C 84 CP",42.0
Monofasico,30049099,"HISTAMIN 2 MG C/ 20 CPR (DEXCLORFENIRA)",14.0
Monofasico,33059000,"TINT COR&TON 7.44 RUIVO ACOBREAD-DEMAIS PROD",17.99
Monofasico,33049990,"BRONZ. SUNLESS 120ML F02 URUCUM OLE",25.01
Monofasico,33043000,"ESMALTE VULT CEREJA FLOR 8ML",7.99
Monofasico,33043000,"ESMAL. RISQUE CL 8ML MACA AMOR METAL(E) - 27314",4.99
Monofasico,33043000,"OLEO SECANTE IMPALA",4.99
Monofasico,33043000,"ESM RISQUE CL 8ML ESCARLATE CREM(E) - 27307",5.99
Monofasico,30042099,"SULF.NEOMICINA+BACITRACINA 5MG/G+250UI/G 10G UQM",14.0
Monofasico,30042099,"SULF.NEOMICINA+BACITRACINA 5MG/G+250UI/G 10G UQM",14.0
Monofasico,30049099,"SOLUCAO ANTIMICOTIVA C/ IODO",11.99
Monofasico,33059000,"TINT SOFT COLOR 77",26.99
Monofasico,33059000,"CR TRAT ELSEVE 0300G HIDRA HIALURONICO",33.99
Monofasico,30049069,"FONE D EOUVIDO LEHMOX",54.99
Monofasico,30049069,"DIPIRONA",4.0
Monofasico,33042010,"LAPIS DE OLHO PLAYBOY PRETO",6.99
Monofasico,30049079,"BENICAR ANLO 40/10MG C/30 CPR",101.25
Monofasico,30043939,"FORMULA",32.0
Monofasico,30043939,"DIANE 35 C/21",37.0
Monofasico,30049069,"ATORVASTATINA 20 MG C/30 CPR. - LG",38.0
Monofasico,30044990,"BUSCOPAN COMP 20CP",23.4
Monofasico,30066000,"IUMI 3MG+20MCG 24 COMP",66.61
Monofasico,33059000,"BEMDITA GHEE NUTRICAO ABACAXI 350g",64.99
Monofasico,33059000,"MANT CAP LOLA BE(M)DITA GHEE HIDRAT 100 G",29.99
Monofasico,30049099,"DPREV 7000UI C/8CP",23.0
Monofasico,30049069,"BATOM LUA E NEVE",20.99
Monofasico,30043981,"PURAN T4 112 MCG C 30 CP",33.23
Monofasico,30049069,"MAXALGINA GTS FR C/ 20 ML (-)",5.0
Monofasico,30049099,"SIMETICONA 40MG",10.0
Monofasico,33049990,"OLEO FARMAX GIRASSOL C/ APLICADOR",19.99
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30044990,"REMILEV 250/60MG C/20 COMP",70.1
Monofasico,33051000,"SH. CINZA SOFT HAIR 60ML(1400)",23.99
Monofasico,30049099,"DPREV 7000UI C/8CP",23.0
Monofasico,30043981,"LEVOTIROXINA 50MG BL C/30CP MER",11.98
Monofasico,30043999,"PREDNISONA GMD 5MG C/20 COMP",12.0
Monofasico,30039083,"DEXCLORF+BETAMETASONA XPE C/ 120 ML",15.83
Monofasico,30049039,"ACEBROFILINA 10MG XPE FR 120ML ADU",32.0
Monofasico,30066000,"NEOVLAR C/21CP",9.55
Monofasico,30049069,"SAND VIZZANO DORADA SALTO MEDIO 39",160.0
Monofasico,30049079,"ARTRITEC 15MG C/ 10 CPR (P)",14.0
Monofasico,30043999,"SELENE C/21 COMP NOVO",32.0
Monofasico,30049029,"EXPEC XPE. 120ML (AC.BENZOICO+GUAICOL+ASSOC)",30.0
Monofasico,30049099,"VALSARTANA 160MG COMP REV C/30 GEN",82.0
Monofasico,30043939,"FORMULA",23.22
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",8.93
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",17.85
Monofasico,33059000,"CR PENT SEDA 300ML UV LUMINOUS (12)",9.99
Monofasico,30043939,"FORMULA",25.0
Monofasico,33059000,"AGUA OX MARCIA 40 VL",14.49
Monofasico,33043000,"ESM RISQUE CARE SECANTE EXPRESS NU",9.99
Monofasico,33043000,"ESM IMPALA CL 7,5ML CHAMEGO MEU CREM*(E)*",5.49
Monofasico,33043000,"ESM DAILUS DONA DE MIM NUDE",7.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"ESMALTE IMPALA 7,5 ML",4.99
Monofasico,33043000,"ESMAL. IMPALA",4.99
Monofasico,30049069,"ARADOIS 50MG CPR 1X60-ETICO",28.0
Monofasico,30049039,"DRAMIN CAPSGEL 50MG UNIDADE",19.0
Monofasico,30066000,"CIPROTERONA+ETINIL 2MG+0,035MG C/21 CP",17.0
Monofasico,30049069,"NEOSALDINA C/20 CP",30.6
Monofasico,30049069,"FLUCOVIL 150MG C/2 COMP.",20.0
Monofasico,33043000,"ESMALTE DAILUS PETIT FOUR",7.99
Monofasico,33043000,"OLEO SECANTE IMPALA",4.99
Monofasico,33043000,"ESM IMPALA CUIDADOS ESPEC CL 7,5ML BASE FORCA EXT*",6.99
Monofasico,33043000,"ESM IMPALA CUIDADOS ESPEC CL 7,5ML BASE FORCA EXT*",6.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"ESM COLORAMA SAMBA JULIANA 8 ML",6.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"ESMALTE COLORAMA 8 ML",6.99
Monofasico,30049069,"DIPIRONA",4.0
Monofasico,30049069,"ESOP 40MG CX 28 COMP REV",72.0
Monofasico,30049045,"INFRALAX 30 CPR",16.2
Monofasico,30049069,"FLUXON 75 MG C/ 30 CP (CINARIZINA)",20.71
Monofasico,30049076,"FUROSEMIDA 40 MG 30 CP G BIO",12.0
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,30043939,"FORMULA",26.0
Monofasico,30049039,"NEVRALGEX C/ 30 CP",18.0
Monofasico,30043220,"ESPIRONOLACTONA 100MG 2BLTX15COMP.",48.0
Monofasico,30049049,"GLIFAGE XR 500MG",21.009999999999998
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,30049069,"CLONAZEPAM 2,5MG/ML GTS 20ML",30.0
Monofasico,30049099,"HIDROCLOROTIAZIDA 25 MG C/ 30 CPR NEO QUIMICA",3.0
Monofasico,30049069,"LOSARTANA POTAS 50MG C/30 COMP MULTILAB",5.0
Monofasico,30049099,"DECONGEX PLUS GTS 20ML ( NOVO)",16.8
Monofasico,30049039,"BISOLVON SOL EXP 50 ML BROMEXINA",19.999999999999996
Monofasico,30049039,"DAFORIN GTS 20ML",62.699999999999996
Monofasico,30049072,"BENECTRIN SUSP. 100ML (SULFA. + TRIMETOP.)",19.27
Monofasico,30043939,"DIENOGESTE 2MG 30 CPR (GERMED)",36.0
Monofasico,30043981,"PURAN T4 62,5MCG CX 30 COMP",18.94
Monofasico,33049990,"GEL CARTILAGEM DE TUBARAO",13.49
Monofasico,30049045,"PARACE+CODEIN*A2 500+30MG 12CPR NEO",30.0
Monofasico,30049069,"ESCOPEN 10MG/250MG CPR C/20-PL",17.8
Monofasico,30049099,"TORSILAX C/4 COM",4.0
Monofasico,30049029,"CETOPROFENO 150MG C/10CP",30.0
Monofasico,30049039,"KIT NIMESULIDA 100MG C/ 3 UNID",10.0
Monofasico,30049069,"DIPIRONA",8.0
Monofasico,33072090,"ESF MELANCIA C/ ROSA MOSQUETA CORPO E ROSTO 300G L",39.99
Monofasico,30049079,"MINTI SUS 45ML (NITAZOXANIDA)",24.45
Monofasico,33051000,"SH. PANTENE 200ML",17.83
Monofasico,30043220,"ESPIRONOLACTONA 100MG 2BLTX15COMP.",48.0
Monofasico,33049990,"PROT SOLAR FPS 70 BISNAGA TOQUE SECO SUNLESS 120 G",56.99
Monofasico,30042069,"OTOSYLASE COLI",16.0
Monofasico,33079000,"FOLHAS DEP DEPILFLAX FACIAL",13.99
Monofasico,33049910,"CR NIVEA ANTISSINAIS",39.99
Monofasico,30039049,"BROMEXINA XP AD FR 120ML GEN(-) GLOBO",20.0
Monofasico,30049066,"METRONIDAZOL 250MG C 20 SP",42.54
Monofasico,30042099,"DOXICICLINA 100MG C/20 CP (ATB) (+)",64.0
Monofasico,30066000,"CICLO 21 PONDERADO",10.65
Monofasico,30049099,"MASSAGEOL POM 30 G METILA+ASSOC NEO.",20.0
Monofasico,30049099,"TREZETE 20+10MG 30CPR",128.17
Monofasico,30049099,"PERMANGANATO POT (PERMASSIM) C 10 CP",3.99
Monofasico,30049059,"ORLISTATE 120MG 84CPS GERM",130.0
Monofasico,30043999,"PREDNISOLONA 3,0MG/ML",15.4
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",30.0
Monofasico,30049099,"DEXAMETASONA 4MG C/ 10MG",13.0
Monofasico,30049045,"CODEX 30MG C/12 COMP A2/C1-SIMILAR",26.53
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",4.0
Monofasico,30049059,"DUCOX 200MG 30CPS C1",118.59
Monofasico,30049029,"DIPIRONA MONOIDRATADA 1G 10 COMPR VITAMEDIC",10.0
Monofasico,30049069,"GINO CANESTEN 500MG 1CPR",99.9
Monofasico,30049077,"BETRICORT CRE 30G-GEO",20.0
Monofasico,30049069,"FLUCOVIL 150MG C/2 COMP.",10.0
Monofasico,30039079,"CLOTRIMAZOL 10MG/G",14.81
Monofasico,30049029,"ESTOMAZIL ABACAXI",6.98
Monofasico,30049099,"ENGOV C/6 COMP.",9.96
Monofasico,30049069,"LORATADINA",15.08
Monofasico,30049069,"CAPTOPRIL 25MG C 30 CP",5.0
Monofasico,30049059,"MAREVAN 5MG C30 COM.",30.910000000000004
Monofasico,30043999,"DESVENLAFAXINA 50MG C 30",120.0
Monofasico,30049069,"DORALGINA C/20CP (NQO)",18.0
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30049069,"SAND VIZZANO DORADA SALTO MEDIO 37",159.99
Monofasico,30049069,"CLONAZEPAM 2MG C/30CP",24.0
Monofasico,33059000,"CR TRAT SKALA FRUTASTICA UVA 1KG",12.79
Monofasico,30044990,"APRACUR C/6 COMP",11.5
Monofasico,30049077,"BETRICORT PDA C/ 30 G - GEOLAB",18.0
Monofasico,30049099,"HISTAMIN XPE 2MG/5ML C/100ML",19.8
Monofasico,30049079,"BRASART HCT 160/12,5 C/90",220.36
Monofasico,30049024,"DORMEC INFANTIL",12.0
Monofasico,30049069,"BRILHO LABIA LUA E LEVE",14.99
Monofasico,30049099,"NISTATINA+OX ZINCO GMD POM 60G",18.0
Monofasico,30049069,"CEFALIV C/12 COMP",20.0
Monofasico,33059000,"CR.PENT.1KG S.LINE KIDS C.NUTR.CHOCOLATE 1X1KG",45.99
Monofasico,30049039,"METOPROLOL 50MG C 30 CP",36.0
Monofasico,30049079,"FLANCOX 600 MG C 14 COMP",62.15
Monofasico,30049045,"PARACETAMOL GOTAS 200ML/ML",7.28
Monofasico,30049069,"ONDANSETRONA 4MG 10CPR GEO",21.92
Monofasico,30049099,"FLORAX PED FLAC 5X5ML HEBRON",38.45
Monofasico,30049099,"REPOFLOR 200MG 6CPS. (SACCHAROMYCES CEREVISAE)",36.0
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",2.0
Monofasico,30049039,"FLUOXETINA 20MG C/30",28.45
Monofasico,30043290,"CLENIL HFA 200MCG SPRAY",77.55
Monofasico,33049990,"PROT. SOL. NIVEA 200ML",73.99
Monofasico,30066000,"MICROVLAR C 21 DRG",10.0
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,96032100,"ESC DENT COLGATE CLASSIC CLEAN LONGA MACIA 4UN(E)*",18.99
Monofasico,30049069,"PANTOPRAZOL 40MG C 30 CP",18.0
Monofasico,30049099,"BUCLINA 25MG C/ 30 COMP REV (LAB HYPERA PP-PRESCRI",20.61
Monofasico,30049099,"NATUS GERIN COMP VITAM 50 CA LEG.",59.51
Monofasico,33049990,"VASELINA GELEIA HIDRATANTE SOLIDA 70G",12.88
Monofasico,30049079,"PROMETAZINA 20MG/G CR C/ 30G - BELFAR",14.0
Monofasico,30049059,"SINVASTATINA 20MG C/30 COMP NOVA QUIMICA",27.61
Monofasico,30049099,"PROCTYL POMADA 30GR.",86.39
Monofasico,30049059,"ORLISTATE",75.0
Monofasico,30049059,"ORLISTATE",75.0
Monofasico,30049079,"TADALAFILA 20MG C/4 COMP (G GER)",10.0
Monofasico,30045090,"COMBIRON FOLICO C/ 45 DRGS NEG.",43.15
Monofasico,33043000,"ESM RISQUE BIANCO PURISSIMO 8ML",5.49
Monofasico,33043000,"ESM RISQUE CR LAGRIMAS DE VENUS",5.49
Monofasico,30049099,"Simeticona 75mg/ml Gts 10ml / Airela / *(1,2)",8.0
Monofasico,30049037,"TANDRIFLAN C/30 COMP",18.0
Monofasico,30049045,"INFRALAX 30 CPR",18.0
Monofasico,30049069,"DIPIRONA",8.0
Monofasico,30049063,"MEBENDAZOL 20MG SUS OR FR X 30ML",9.27
Monofasico,30049029,"CETOPROFENO TEU 20MG 20ML",15.0
Monofasico,30043999,"DESVENLAFAXINA 50MG C 30",60.0
Monofasico,30049069,"QUETIAPINA 100MG 3BL X 10CPR REV",90.0
Monofasico,30049099,"CARBOLITIUM 300MG C/90 CPR C1-REFERENCIA",161.38
Monofasico,30066000,"NEOVLAR C/21CP",9.54
Monofasico,30044990,"BUSCO DUO C/ 20 CPR NEG. %DESC:7.00 ST:3.12 PF:18.",31.000000000000004
Monofasico,33049990,"VULT MEGA BASE LIQ MATTE COR V150",29.99
Monofasico,30049069,"KIT FLOR E ESPONJA",29.99
Monofasico,30049039,"CICLOBENZAPRINA CLOR 5MG 15CPR REV GEN *(1,2)",10.0
Monofasico,30039099,"GLICEL CX 6 SUP ADU",16.0
Monofasico,30042052,"CEFALEXINA PO SUSP ORAL 250MG 100ML (GEN) UNIAO QU",31.25
Monofasico,30043999,"PREDNISOLONA 3,0MG/ML",13.75
Monofasico,30049069,"SAND MODARE PRETA 36",124.99
Monofasico,30049099,"BIOTONICO FONTOURA N 400ML-NOVO",42.15
Monofasico,30049099,"SIMETICONA 75MG/ML GTS 15ML AIR",10.0
Monofasico,30049099,"GELOL POM 20G",20.0
Monofasico,30049069,"DIPIRONA 1G 10CPR (NATULAB)",10.0
Monofasico,33049910,"SERUM HIDRANTANTE PESSEGO MELU BY RUBY R",25.0
Monofasico,30049069,"ESPONJA CORACAO PARA PO",7.99
Monofasico,33051000,"SH SEDA 300ML UV LUMINOUS (12)",12.99
Monofasico,30049099,"PERMAGANATO DE POSTASSIO",3.99
Monofasico,33049990,"PROT. SOL. NIVEA 200ML",29.99
Monofasico,30066000,"IUMI 3MG+20MCG 24 COMP",74.02
Monofasico,30049069,"PAPETE BEGE COM STRASS MODARE 37",154.99
Monofasico,30049069,"TAMANCO MOLECA METALIZADO 36",119.99
Monofasico,30049069,"QUADRO DE PEDRAS",19.99
Monofasico,30049049,"GLIFAGE XR 850MG C 30",74.60000000000001
Monofasico,33059000,"CR TRAT SKALA FRUTASTICA MORANGO 1KG",12.79
Monofasico,33059000,"OLEO S.LINE C.S.MORANGO MULTY 1X50ML",24.99
Monofasico,30049099,"HIRUDOID 300MG POM 40G",39.0
Monofasico,30049099,"BENEGRIP MULTI DIA 12CPR SN",24.56
Monofasico,33049990,"MANTEIGA DE CACAU BATOM",2.99
Monofasico,33043000,"REMOV MARCIA 100ML A BASE ACETONA* *",3.99
Monofasico,30066000,"DESOGESTREL 0,75MG C 28 CP",18.0
Monofasico,30049037,"TORSILAX C/30 CP (-) NEO",22.0
Monofasico,30049069,"SAND BRANCA VIZANO SALTO ALTO 36",149.99
Monofasico,30049059,"ROSUVASTATINA CALCICA 20MG GEN CPR C/30-SZ",29.0
Monofasico,33043000,"ESMALTE IMPALA 7,5 ML",4.99
Monofasico,34011190,"LENCO PIQUITUCHO C 120 UNID",14.99
Monofasico,30049045,"PARACETAMOL GOTAS 200ML/ML",8.0
Monofasico,30049069,"ONDANSETRONA 4MG 10CPR GEO",24.1
Monofasico,30049099,"FLORAX PED FLAC 5X5ML HEBRON",42.29
Monofasico,30049099,"FITOBILOBA 120G C/30CP",40.55
Monofasico,30049069,"BETAISTINA 24MG 30CP BIO",23.41
Monofasico,30049029,"SONRISAL ENV C/ 2 COMP",5.57
Monofasico,30049069,"NEOSALDINA C/ 4 CP",7.98
Monofasico,30066000,"DROSP+ETINIL 3+0,02MG 28COMP EMS-GENERICO",28.8
Monofasico,30049045,"BROMOPRIDA 10 MG C/ 20 LEGRAND",16.0
Monofasico,33042010,"RUBY ROSE LAPIS CARBON BLACK HB 050",14.99
Monofasico,30049029,"ESTOMAZIL ABACAXI",3.5
Monofasico,33043000,"ESM RISQUE INCOLOR 8ML",5.49
Monofasico,33043000,"REMOVEDOR DE ESMALTE C/ ACETONA 200ML",8.49
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33059000,"COND. SEDA 325 ML",14.99
Monofasico,33051000,"SH SEDA CACHOS DEFINIDOS 325 ML",12.99
Monofasico,33059000,"CR TRAT SKALA 1KG FRUT MELANCIA",12.79
Monofasico,33041000,"LAPIS DE OLHO PRETO DA PLAYBOY",6.99
Monofasico,30049069,"QUETIAPINA 100MG 3BL X 10CPR REV",82.69
Monofasico,30049099,"VENLAFAXINA 75MG X 30CPS GEL DUR",79.02
Monofasico,30049064,"ALPRAZOLAM GMD 2MG C/30 CP B1",29.41
